observation_id,source_group,source_file,provenance,split_role,group_id,lineage_group,observed_fields,target_fields,is_duplicate,is_derived,is_extrapolated,is_condition_overlap,N_params_B,D_tokens_B,Q_score,val_loss,data_type,family,experiment_id,step,condition_key
B1_1169,B,pythia_training_log_existing.csv,真实,fit,pythia_N_11.965825,pythia_N_11.965825,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,11.965825,285.213,,2.0969,,Pythia,,136000,11.965825|285.213|
B1_1170,B,pythia_training_log_existing.csv,真实,fit,pythia_N_11.965825,pythia_N_11.965825,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,11.965825,287.31,,2.0964,,Pythia,,137000,11.965825|287.31|
B1_1171,B,pythia_training_log_existing.csv,真实,fit,pythia_N_11.965825,pythia_N_11.965825,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,11.965825,289.407,,2.0959,,Pythia,,138000,11.965825|289.407|
B1_1172,B,pythia_training_log_existing.csv,真实,fit,pythia_N_11.965825,pythia_N_11.965825,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,11.965825,291.504,,2.0954,,Pythia,,139000,11.965825|291.504|
B1_1173,B,pythia_training_log_existing.csv,真实,fit,pythia_N_11.965825,pythia_N_11.965825,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,11.965825,293.601,,2.0949,,Pythia,,140000,11.965825|293.601|
B1_1174,B,pythia_training_log_existing.csv,真实,fit,pythia_N_11.965825,pythia_N_11.965825,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,11.965825,295.698,,2.0945,,Pythia,,141000,11.965825|295.698|
B1_1175,B,pythia_training_log_existing.csv,真实,fit,pythia_N_11.965825,pythia_N_11.965825,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,11.965825,297.796,,2.0938,,Pythia,,142000,11.965825|297.796|
B1_1176,B,pythia_training_log_existing.csv,真实,fit,pythia_N_11.965825,pythia_N_11.965825,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,11.965825,299.893,,2.0933,,Pythia,,143000,11.965825|299.893|
supplementary_NQ_experiment_1,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_10,supplementary_NQ_experiment_NQ_N_0.07_D_10,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,10.0,0.1,3.7216,,,N0.07_D0010_Q0.1,,0.07|10.0|0.1
supplementary_NQ_experiment_2,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_10,supplementary_NQ_experiment_NQ_N_0.07_D_10,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,10.0,0.2,3.6004,,,N0.07_D0010_Q0.2,,0.07|10.0|0.2
supplementary_NQ_experiment_3,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_10,supplementary_NQ_experiment_NQ_N_0.07_D_10,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,10.0,0.3,3.6507,,,N0.07_D0010_Q0.3,,0.07|10.0|0.3
supplementary_NQ_experiment_4,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_10,supplementary_NQ_experiment_NQ_N_0.07_D_10,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,10.0,0.4,3.5704,,,N0.07_D0010_Q0.4,,0.07|10.0|0.4
supplementary_NQ_experiment_5,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_10,supplementary_NQ_experiment_NQ_N_0.07_D_10,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,10.0,0.6,3.5458,,,N0.07_D0010_Q0.6,,0.07|10.0|0.6
supplementary_NQ_experiment_6,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_10,supplementary_NQ_experiment_NQ_N_0.07_D_10,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,10.0,0.8,3.353,,,N0.07_D0010_Q0.8,,0.07|10.0|0.8
supplementary_NQ_experiment_7,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_10,supplementary_NQ_experiment_NQ_N_0.07_D_10,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,10.0,0.9,3.2211,,,N0.07_D0010_Q0.9,,0.07|10.0|0.9
supplementary_NQ_experiment_8,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_10,supplementary_NQ_experiment_NQ_N_0.07_D_10,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,10.0,1.0,3.1125,,,N0.07_D0010_Q1.0,,0.07|10.0|1.0
supplementary_NQ_experiment_9,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_50,supplementary_NQ_experiment_NQ_N_0.07_D_50,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,50.0,0.1,3.5105,,,N0.07_D0050_Q0.1,,0.07|50.0|0.1
supplementary_NQ_experiment_10,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_50,supplementary_NQ_experiment_NQ_N_0.07_D_50,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,50.0,0.2,3.4001,,,N0.07_D0050_Q0.2,,0.07|50.0|0.2
supplementary_NQ_experiment_11,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_50,supplementary_NQ_experiment_NQ_N_0.07_D_50,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,50.0,0.3,3.3596,,,N0.07_D0050_Q0.3,,0.07|50.0|0.3
supplementary_NQ_experiment_12,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_50,supplementary_NQ_experiment_NQ_N_0.07_D_50,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,50.0,0.4,3.2727,,,N0.07_D0050_Q0.4,,0.07|50.0|0.4
supplementary_NQ_experiment_13,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_50,supplementary_NQ_experiment_NQ_N_0.07_D_50,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,50.0,0.6,3.0798,,,N0.07_D0050_Q0.6,,0.07|50.0|0.6
supplementary_NQ_experiment_14,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_50,supplementary_NQ_experiment_NQ_N_0.07_D_50,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,50.0,0.8,3.1431,,,N0.07_D0050_Q0.8,,0.07|50.0|0.8
supplementary_NQ_experiment_15,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_50,supplementary_NQ_experiment_NQ_N_0.07_D_50,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,50.0,0.9,3.0628,,,N0.07_D0050_Q0.9,,0.07|50.0|0.9
supplementary_NQ_experiment_16,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_50,supplementary_NQ_experiment_NQ_N_0.07_D_50,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,50.0,1.0,2.9922,,,N0.07_D0050_Q1.0,,0.07|50.0|1.0
supplementary_NQ_experiment_17,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_150,supplementary_NQ_experiment_NQ_N_0.07_D_150,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,150.0,0.1,3.384,,,N0.07_D0150_Q0.1,,0.07|150.0|0.1
supplementary_NQ_experiment_18,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_150,supplementary_NQ_experiment_NQ_N_0.07_D_150,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,150.0,0.2,3.2214,,,N0.07_D0150_Q0.2,,0.07|150.0|0.2
supplementary_NQ_experiment_19,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_150,supplementary_NQ_experiment_NQ_N_0.07_D_150,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,150.0,0.3,3.3529,,,N0.07_D0150_Q0.3,,0.07|150.0|0.3
supplementary_NQ_experiment_20,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_150,supplementary_NQ_experiment_NQ_N_0.07_D_150,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,150.0,0.4,3.1687,,,N0.07_D0150_Q0.4,,0.07|150.0|0.4
supplementary_NQ_experiment_21,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_150,supplementary_NQ_experiment_NQ_N_0.07_D_150,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,150.0,0.6,3.1017,,,N0.07_D0150_Q0.6,,0.07|150.0|0.6
supplementary_NQ_experiment_22,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_150,supplementary_NQ_experiment_NQ_N_0.07_D_150,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,150.0,0.8,3.0179,,,N0.07_D0150_Q0.8,,0.07|150.0|0.8
supplementary_NQ_experiment_23,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_150,supplementary_NQ_experiment_NQ_N_0.07_D_150,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,150.0,0.9,2.7658,,,N0.07_D0150_Q0.9,,0.07|150.0|0.9
supplementary_NQ_experiment_24,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_150,supplementary_NQ_experiment_NQ_N_0.07_D_150,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,150.0,1.0,2.9653,,,N0.07_D0150_Q1.0,,0.07|150.0|1.0
supplementary_NQ_experiment_25,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_300,supplementary_NQ_experiment_NQ_N_0.07_D_300,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,300.0,0.1,3.2863,,,N0.07_D0300_Q0.1,,0.07|300.0|0.1
supplementary_NQ_experiment_26,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_300,supplementary_NQ_experiment_NQ_N_0.07_D_300,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,300.0,0.2,3.1355,,,N0.07_D0300_Q0.2,,0.07|300.0|0.2
supplementary_NQ_experiment_27,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_300,supplementary_NQ_experiment_NQ_N_0.07_D_300,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,300.0,0.3,3.1588,,,N0.07_D0300_Q0.3,,0.07|300.0|0.3
supplementary_NQ_experiment_28,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_300,supplementary_NQ_experiment_NQ_N_0.07_D_300,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,300.0,0.4,3.2809,,,N0.07_D0300_Q0.4,,0.07|300.0|0.4
supplementary_NQ_experiment_29,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_300,supplementary_NQ_experiment_NQ_N_0.07_D_300,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,300.0,0.6,3.0098,,,N0.07_D0300_Q0.6,,0.07|300.0|0.6
supplementary_NQ_experiment_30,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_300,supplementary_NQ_experiment_NQ_N_0.07_D_300,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,300.0,0.8,2.8391,,,N0.07_D0300_Q0.8,,0.07|300.0|0.8
supplementary_NQ_experiment_31,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_300,supplementary_NQ_experiment_NQ_N_0.07_D_300,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,300.0,0.9,2.858,,,N0.07_D0300_Q0.9,,0.07|300.0|0.9
supplementary_NQ_experiment_32,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_300,supplementary_NQ_experiment_NQ_N_0.07_D_300,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,300.0,1.0,2.837,,,N0.07_D0300_Q1.0,,0.07|300.0|1.0
supplementary_NQ_experiment_33,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_600,supplementary_NQ_experiment_NQ_N_0.07_D_600,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,600.0,0.1,3.1971,,,N0.07_D0600_Q0.1,,0.07|600.0|0.1
supplementary_NQ_experiment_34,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_600,supplementary_NQ_experiment_NQ_N_0.07_D_600,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,600.0,0.2,3.1469,,,N0.07_D0600_Q0.2,,0.07|600.0|0.2
supplementary_NQ_experiment_35,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_600,supplementary_NQ_experiment_NQ_N_0.07_D_600,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,600.0,0.3,3.1946,,,N0.07_D0600_Q0.3,,0.07|600.0|0.3
supplementary_NQ_experiment_36,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_600,supplementary_NQ_experiment_NQ_N_0.07_D_600,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,600.0,0.4,3.1242,,,N0.07_D0600_Q0.4,,0.07|600.0|0.4
supplementary_NQ_experiment_37,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_600,supplementary_NQ_experiment_NQ_N_0.07_D_600,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,600.0,0.6,2.9753,,,N0.07_D0600_Q0.6,,0.07|600.0|0.6
supplementary_NQ_experiment_38,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_600,supplementary_NQ_experiment_NQ_N_0.07_D_600,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,600.0,0.8,2.8695,,,N0.07_D0600_Q0.8,,0.07|600.0|0.8
supplementary_NQ_experiment_39,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_600,supplementary_NQ_experiment_NQ_N_0.07_D_600,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,600.0,0.9,2.8303,,,N0.07_D0600_Q0.9,,0.07|600.0|0.9
supplementary_NQ_experiment_40,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.07_D_600,supplementary_NQ_experiment_NQ_N_0.07_D_600,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.07,600.0,1.0,2.747,,,N0.07_D0600_Q1.0,,0.07|600.0|1.0
supplementary_NQ_experiment_41,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_10,supplementary_NQ_experiment_NQ_N_0.16_D_10,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,10.0,0.1,3.4765,,,N0.16_D0010_Q0.1,,0.16|10.0|0.1
supplementary_NQ_experiment_42,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_10,supplementary_NQ_experiment_NQ_N_0.16_D_10,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,10.0,0.2,3.4324,,,N0.16_D0010_Q0.2,,0.16|10.0|0.2
supplementary_NQ_experiment_43,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_10,supplementary_NQ_experiment_NQ_N_0.16_D_10,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,10.0,0.3,3.46,,,N0.16_D0010_Q0.3,,0.16|10.0|0.3
supplementary_NQ_experiment_44,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_10,supplementary_NQ_experiment_NQ_N_0.16_D_10,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,10.0,0.4,3.2484,,,N0.16_D0010_Q0.4,,0.16|10.0|0.4
supplementary_NQ_experiment_45,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_10,supplementary_NQ_experiment_NQ_N_0.16_D_10,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,10.0,0.6,3.269,,,N0.16_D0010_Q0.6,,0.16|10.0|0.6
supplementary_NQ_experiment_46,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_10,supplementary_NQ_experiment_NQ_N_0.16_D_10,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,10.0,0.8,3.2072,,,N0.16_D0010_Q0.8,,0.16|10.0|0.8
supplementary_NQ_experiment_47,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_10,supplementary_NQ_experiment_NQ_N_0.16_D_10,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,10.0,0.9,3.0024,,,N0.16_D0010_Q0.9,,0.16|10.0|0.9
supplementary_NQ_experiment_48,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_10,supplementary_NQ_experiment_NQ_N_0.16_D_10,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,10.0,1.0,3.0121,,,N0.16_D0010_Q1.0,,0.16|10.0|1.0
supplementary_NQ_experiment_49,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_50,supplementary_NQ_experiment_NQ_N_0.16_D_50,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,50.0,0.1,3.2175,,,N0.16_D0050_Q0.1,,0.16|50.0|0.1
supplementary_NQ_experiment_50,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_50,supplementary_NQ_experiment_NQ_N_0.16_D_50,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,50.0,0.2,3.1458,,,N0.16_D0050_Q0.2,,0.16|50.0|0.2
supplementary_NQ_experiment_51,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_50,supplementary_NQ_experiment_NQ_N_0.16_D_50,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,50.0,0.3,3.0796,,,N0.16_D0050_Q0.3,,0.16|50.0|0.3
supplementary_NQ_experiment_52,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_50,supplementary_NQ_experiment_NQ_N_0.16_D_50,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,50.0,0.4,3.002,,,N0.16_D0050_Q0.4,,0.16|50.0|0.4
supplementary_NQ_experiment_53,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_50,supplementary_NQ_experiment_NQ_N_0.16_D_50,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,50.0,0.6,2.8375,,,N0.16_D0050_Q0.6,,0.16|50.0|0.6
supplementary_NQ_experiment_54,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_50,supplementary_NQ_experiment_NQ_N_0.16_D_50,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,50.0,0.8,2.894,,,N0.16_D0050_Q0.8,,0.16|50.0|0.8
supplementary_NQ_experiment_55,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_50,supplementary_NQ_experiment_NQ_N_0.16_D_50,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,50.0,0.9,2.6326,,,N0.16_D0050_Q0.9,,0.16|50.0|0.9
supplementary_NQ_experiment_56,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_50,supplementary_NQ_experiment_NQ_N_0.16_D_50,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,50.0,1.0,2.793,,,N0.16_D0050_Q1.0,,0.16|50.0|1.0
supplementary_NQ_experiment_57,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_150,supplementary_NQ_experiment_NQ_N_0.16_D_150,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,150.0,0.1,3.1249,,,N0.16_D0150_Q0.1,,0.16|150.0|0.1
supplementary_NQ_experiment_58,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_150,supplementary_NQ_experiment_NQ_N_0.16_D_150,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,150.0,0.2,2.9746,,,N0.16_D0150_Q0.2,,0.16|150.0|0.2
supplementary_NQ_experiment_59,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_150,supplementary_NQ_experiment_NQ_N_0.16_D_150,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,150.0,0.3,3.0125,,,N0.16_D0150_Q0.3,,0.16|150.0|0.3
supplementary_NQ_experiment_60,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_150,supplementary_NQ_experiment_NQ_N_0.16_D_150,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,150.0,0.4,2.9738,,,N0.16_D0150_Q0.4,,0.16|150.0|0.4
supplementary_NQ_experiment_61,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_150,supplementary_NQ_experiment_NQ_N_0.16_D_150,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,150.0,0.6,2.8802,,,N0.16_D0150_Q0.6,,0.16|150.0|0.6
supplementary_NQ_experiment_62,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_150,supplementary_NQ_experiment_NQ_N_0.16_D_150,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,150.0,0.8,2.725,,,N0.16_D0150_Q0.8,,0.16|150.0|0.8
supplementary_NQ_experiment_63,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_150,supplementary_NQ_experiment_NQ_N_0.16_D_150,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,150.0,0.9,2.7204,,,N0.16_D0150_Q0.9,,0.16|150.0|0.9
supplementary_NQ_experiment_64,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_150,supplementary_NQ_experiment_NQ_N_0.16_D_150,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,150.0,1.0,2.6657,,,N0.16_D0150_Q1.0,,0.16|150.0|1.0
supplementary_NQ_experiment_65,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_300,supplementary_NQ_experiment_NQ_N_0.16_D_300,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,300.0,0.1,2.9719,,,N0.16_D0300_Q0.1,,0.16|300.0|0.1
supplementary_NQ_experiment_66,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_300,supplementary_NQ_experiment_NQ_N_0.16_D_300,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,300.0,0.2,2.9407,,,N0.16_D0300_Q0.2,,0.16|300.0|0.2
supplementary_NQ_experiment_67,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_300,supplementary_NQ_experiment_NQ_N_0.16_D_300,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,300.0,0.3,2.956,,,N0.16_D0300_Q0.3,,0.16|300.0|0.3
supplementary_NQ_experiment_68,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_300,supplementary_NQ_experiment_NQ_N_0.16_D_300,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,300.0,0.4,2.8482,,,N0.16_D0300_Q0.4,,0.16|300.0|0.4
supplementary_NQ_experiment_69,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_300,supplementary_NQ_experiment_NQ_N_0.16_D_300,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,300.0,0.6,2.8081,,,N0.16_D0300_Q0.6,,0.16|300.0|0.6
supplementary_NQ_experiment_70,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_300,supplementary_NQ_experiment_NQ_N_0.16_D_300,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,300.0,0.8,2.6978,,,N0.16_D0300_Q0.8,,0.16|300.0|0.8
supplementary_NQ_experiment_71,B,supplementary_NQ_experiment.csv,半合成,fit,NQ_N_0.16_D_300,supplementary_NQ_experiment_NQ_N_0.16_D_300,"[""N_params_B"",""D_tokens_B"",""Q_score"",""val_loss""]","[""val_loss""]",False,True,False,False,0.16,300.0,0.9,2.6348,,,N0.16_D0300_Q0.9,,0.16|300.0|0.9
